DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2011,181,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2012,174,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2013,218,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2014,160,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2015,183,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2016,200,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2017,186,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2018,183,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2019,200,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,MT,2020,183,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2008,69005,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2009,65690,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2010,6605,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2011,6555,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2012,6205,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2013,5580,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2014,5340,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2015,5100,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2016,5020,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2017,4785,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2018,4580,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2019,4825,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NL,2020,5160,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2008,3279,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2009,3093,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2010,2925,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2011,2837,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2012,2781,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2013,2566,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2014,2377,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2015,2239,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2016,2199,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2017,2112,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2018,1968,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2019,2129,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,NO,2020,1786,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2009,12559,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2010,11011,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2011,10703,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2012,9721,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2013,9118,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2014,8248,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2015,6957,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2016,7621,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2017,7304,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2018,6610,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2019,6412,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PL,2020,5377,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2008,760,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2009,724,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2010,863,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2011,812,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2012,701,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2013,580,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2014,542,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2015,469,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2016,521,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2017,584,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2018,579,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2019,661,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,PT,2020,576,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2008,9457,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2009,9072,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2010,12301,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2011,12299,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2012,17219,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2013,17572,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2014,2279,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2015,299,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2016,304,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2017,272,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2018,252,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2019,283,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RO,2020,229,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2008,1582,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2009,1442,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2010,1391,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2011,1309,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2012,1323,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2013,1750,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2014,1506,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2015,1422,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2016,1339,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2017,1285,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2018,1227,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2019,1132,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,RS,2020,1041,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2008,5332,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2009,5600,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2010,5594,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2011,5684,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2012,5338,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2013,4659,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2014,4570,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2015,4646,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2016,4959,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2017,4685,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2018,4709,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2019,5324,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SE,2020,5290,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2008,2135,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2009,2177,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2010,2182,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2011,1974,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2012,2032,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2013,1849,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2014,1657,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2015,1540,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2016,1491,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2017,1398,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2018,1544,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2019,1565,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SI,2020,1441,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2008,2702,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2009,2618,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2010,2426,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2011,2227,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2012,2183,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2013,2017,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2014,1988,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2015,1862,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2016,1632,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2017,1619,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2018,1597,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2019,1527,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,SK,2020,1271,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,TR,2009,194059,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,TR,2010,220882,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,TR,2011,238395,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,TR,2012,262330,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2008,419119,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2009,399713,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2010,366878,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2011,336867,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2012,310953,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2013,321535,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2014,373464,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2015,430583,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2016,466722,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2017,512976,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKC-L,2018,547060,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2008,79892,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2009,5621,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2010,5493,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2011,4693,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2012,3643,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2013,2951,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2014,2903,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2015,3714,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2016,3950,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2017,3944,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKM,2018,4049,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2008,1549,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2009,1605,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2010,1451,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2011,1446,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2012,1278,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2013,1093,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2014,1172,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2015,1206,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2016,1111,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2017,1053,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,UKN,2018,1063,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2008,3376,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2009,3539,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2010,3760,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2011,3743,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2012,3805,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2013,653,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2014,818,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2015,393,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2016,363,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2017,331,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2018,304,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2019,275,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,NR,XK,2020,274,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2008,11.45,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2009,11.90,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2011,5.97,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2014,4.55,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2015,5.84,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2016,4.08,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2017,4.35,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2018,4.70,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2019,5.52,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AL,2020,5.34,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2008,47.48,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2009,48.27,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2010,43.18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2011,46.53,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2012,47.93,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2013,39.36,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2014,37.97,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2015,40.31,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2016,43.60,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2017,41.32,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2018,42.06,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2019,43.29,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,AT,2020,39.87,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BA,2008,38.35,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BA,2010,13.14,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BA,2011,16.97,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BA,2012,16.10,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2008,715.43,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2009,722.26,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2010,717.33,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2011,716.12,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2012,651.76,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2013,624.87,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2014,629.75,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2015,555.13,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2016,556.84,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2017,552.89,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2018,565.58,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2019,557.77,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BE,2020,478.58,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2008,42.78,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2009,41.81,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2010,40.93,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2011,33.41,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2012,32.89,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2013,33.91,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2014,34.96,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2015,34.99,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2016,34.53,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2017,39.58,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2018,35.72,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2019,39.54,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,BG,2020,38.22,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2008,117.11,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2009,6.80,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2010,6.25,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2011,6.18,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2012,7.50,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2013,7.07,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2014,7.48,
ESTAT:CRIM_OFF_CAT(1.0),08/06/22 11:00:00,A,ICCS02011,P_HTHAB,CH,2015,7.48,
