DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2014,2304,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2015,2107,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2016,2285,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2017,2421,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2018,2576,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2019,2663,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,IT,2020,2255,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2008,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2009,9,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2010,5,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2011,3,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2012,3,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2013,3,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2014,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2015,3,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2016,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2017,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2018,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2019,2,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LI,2020,4,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2008,355,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2009,367,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2010,414,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2011,417,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2012,435,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2013,428,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2014,377,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2015,295,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2016,321,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2017,330,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2018,301,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2019,287,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LT,2020,252,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2008,32,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2009,38,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2010,23,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2011,36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2012,31,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2013,31,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2014,25,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2015,40,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2016,36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2017,37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2018,33,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2019,29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LU,2020,29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2008,380,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2009,402,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2010,421,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2011,416,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2012,416,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2013,347,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2014,343,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2015,355,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2016,349,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2017,290,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2018,274,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2019,294,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,LV,2020,255,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2008,18,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2009,39,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2010,59,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2011,37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2012,53,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2013,19,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2014,31,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2015,35,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2016,36,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2017,26,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2018,13,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2019,26,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,ME,2020,26,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MK,2009,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MK,2010,55,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MK,2011,50,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MK,2016,102,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MK,2017,71,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2008,29,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2009,28,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2010,34,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2011,35,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2012,47,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2013,44,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2014,37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2015,41,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2016,37,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2017,56,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2018,70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2019,63,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,MT,2020,57,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2008,940,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2009,896,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2010,872,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2011,789,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2012,712,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2013,673,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2014,662,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2015,489,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2016,566,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2017,578,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2018,608,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2019,705,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NL,2020,504,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2008,192,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2009,211,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2010,221,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2011,252,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2012,248,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2013,200,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2014,204,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2015,212,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2016,243,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2017,275,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2018,272,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2019,227,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,NO,2020,232,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2008,2455,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2009,2434,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2010,2515,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2011,2456,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2012,2638,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2013,2591,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2014,2484,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2015,2336,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2016,2535,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2017,2825,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2018,2891,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2019,3151,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PL,2020,3015,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2009,613,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2010,627,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2011,711,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2012,758,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2013,839,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2014,835,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2015,855,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2016,864,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2017,849,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2018,822,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2019,843,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,PT,2020,784,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2008,1211,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2009,1194,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2010,1247,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2011,1355,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2012,1405,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2013,1539,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2014,1517,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2015,1427,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2016,1391,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2017,1100,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2018,942,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2019,923,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RO,2020,1011,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2008,321,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2009,402,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2010,427,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2011,423,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2012,240,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2013,402,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2014,360,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2015,357,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2016,405,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2017,384,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2018,431,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2019,448,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,RS,2020,433,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2008,392,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2009,374,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2010,394,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2011,390,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2012,362,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2013,330,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2014,332,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2015,327,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2016,346,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2017,348,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2018,343,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2019,407,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SE,2020,438,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2008,59,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2009,64,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2010,53,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2011,57,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2012,70,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2013,64,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2014,89,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2015,81,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2016,103,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2018,80,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2019,74,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SI,2020,68,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2008,408,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2009,488,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2010,551,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2011,618,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2012,646,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2013,583,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2014,611,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2015,628,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2016,673,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2017,716,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2018,772,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2019,784,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,SK,2020,790,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2009,4013,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2010,4150,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2011,4539,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2012,4538,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2013,5169,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2014,5755,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2015,6435,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2016,8294,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2017,9970,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2018,10323,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2019,11337,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,TR,2020,10593,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2008,4339,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2009,4183,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2010,4197,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2011,4146,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2012,4086,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2013,3807,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2014,3901,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2015,3881,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2016,3832,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2017,3982,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKC-L,2018,3782,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2008,367,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2009,380,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2010,385,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2011,424,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2012,425,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2013,406,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2014,399,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKM,2015,393,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2008,47,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2009,47,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2010,46,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2011,45,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2012,51,
ESTAT:CRIM_PRIS_AGE(1.0),08/06/22 11:00:00,A,ADULT,F,NR,UKN,2013,64,
